"Julianne.331.JEJ_S219_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.JEJ_S211_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.JEJ_S206_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.JEJ_S207_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.JEJ_S208_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.JEJ_S218_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.JEJ_S200_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.JEJ_S193_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.337.JEJ_S134_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.351.JEJ_S150_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.JEJ_S178_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.582.JEJ_S142_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.716.JEJ_S110_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.JEJ_S101_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.JEJ_S205_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.JEJ_S212_L001_R1_001_F_filt.fastq.gz"	"Julianne.665.JEJ_S210_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.JEJ_S209_L001_R1_001_F_filt.fastq.gz"	"Julianne.835.JEJ_S198_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.JEJ_S199_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.JEJ_S194_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.717.JEJ_S102_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.JEJ_S177_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.841.JEJ_S104_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.853.JEJ_S120_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.JEJ_S277_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.JEJ_S196_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.JEJ_S197_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.JEJ_S195_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.JEJ_S118_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.663.JEJ_S126_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.847.JEJ_S112_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.JEJ_S164_L001_R1_001_F_filt.fastq.gz"
"PWY-7431"	0	0	0	0	0	0	0	0	30.5991028314547	0	0	0	0	0	10.5997647981184	0	2.66300564940726	0	0	0	0	0	0	0	0	0	0	0	0	13.3191183133879	15.5562357537037	0	0
"PWY-7446"	0	0	7.14	0	3.43	0	0	0	0.71	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	1.14	0	0	0	129.71	0	0	0	0.71	0
"PWY-7456"	117.257955425922	0	40.8488964737182	0	242.867541027503	56.1444426901283	281.721512308708	50.2523852275993	149.987354206832	312.648262533049	108.177151984338	0	260.269892876674	0	0	76.0809306976362	44.9320316907637	202.390903537284	158.006826075066	0	87.6897951376173	0	268.946110350704	80.8509654826794	262.502672350521	323.844991697682	158.693940790088	0	0	241.896479891197	530.041053947261	0	0
"PWY-7539"	4538.88771409298	9284.25984662169	1329.47969560293	2052.04561641341	3787.90892413989	1958.53738716388	3218.973051709	5965.92860756133	3885.75888494364	4093.56545229358	1864.53783415062	7846.55536288719	2932.96032041131	81.0864337320983	723.612955803702	4581.75523738118	1891.28339578865	2926.9379746787	2215.6203907335	918.313168517482	3762.63647689956	2869.57110493034	2855.41176372917	3970.76854878907	2074.55827314529	1846.28879397393	2688.02345151975	5063.93565139929	568.307093798556	3425.87337642182	4211.55309766672	2764.24396648207	1968.66452497918
"PWY-7560"	6882.11175294523	9668.77943611095	2897.18037665258	3247.87256018135	6250.89983314723	2292.44298755698	3816.59615862865	3253.91605516916	4176.85509376732	4887.5456122151	2464.59106246425	8874.72151657541	3586.2639590236	100.939239043757	673.443968194408	5342.43236299887	751.054910533591	3049.533414299	2808.80996762908	521.919218568371	12426.3737437257	3613.21645596129	5600.66238340658	4888.36026326895	12982.3818487759	1759.29502588741	2439.9322740381	1607.87361538934	71.0224413610754	4016.5908380268	6296.74755387536	3775.76284506095	4332.50147205461
"PWY-7616"	0	2.00792424064327	0	0	0	0	0	0	18.213432269186	0	0	0	0	0	0	0	0	0	0	3.59993390599505	0	0	0	0	0	0	0	0	0	0	4.79985281237603	0	0
"PWY-7663"	14859.9652670987	15290.9258774026	14931.1116097793	16392.2926382648	11159.0067440038	6848.13534964851	24823.7986585858	15459.076916241	18039.618709768	15890.1791668613	10767.157079457	18373.9332284522	9116.27449920665	22460.8865457407	21936.1472608638	12270.4886171302	26586.176598733	9545.89452099429	10053.6029567336	25058.5453955038	28398.5131479895	13565.8077850384	13239.5525655387	12308.1803438082	17242.9639546231	7001.4060508095	7743.09951317694	21556.4700387533	26927.5278278297	6533.57610866388	23465.0509815655	13732.521475884	22458.3111873167
"PWY-7664"	0	6.21673663650553	32.6989880678279	0	50.2490602871053	44.2519473978261	0	38.9125621662793	195.987825218501	0	205.617687859091	0	0	0	31.8536698688628	2.48465599140126	77.8813582401378	0	0	37.1944503824238	235.834124767528	0	0	33.6764225267357	90.6683430805093	72.9712946503719	0	568.91860933107	27.6079570359594	93.5044153545627	138.382310548401	2.48469052191373	0
"PWY-841"	11462.8257645759	15526.2495263436	11300.1806983854	15810.9134202173	9107.52236111664	6125.44582217844	19778.6041189651	15469.9155018511	16235.783012601	13843.5887408254	9686.82267872126	16631.4721746434	7497.29336982722	15908.8510392366	18093.5799441926	11178.3592399189	26111.2974468646	8283.52343311831	8144.29791124874	24536.0393124447	23251.2924288577	12613.4667967982	12436.7486253434	10637.5000677684	8621.40900290279	5749.00868704224	5711.00290621376	18633.2651787801	25087.3588478193	5282.14512784063	21537.0720223951	12536.2121252767	22459.4070092773
"PWY-922"	11763.5849321511	12373.4751056598	12586.9959715073	7203.81262443883	8492.37855649981	3660.44177290024	16063.1046979883	18300.9476383403	9800.45843651025	7936.17432023252	5810.57545624489	14747.1970967062	7827.60487888029	20546.9426990134	18386.3173514647	11203.3150839782	7727.16747267919	12510.5412095467	7713.30959593257	3104.66133834164	28508.8949208554	9145.95373826515	5451.63764104293	6256.54632573556	3012.08866122761	7081.89495174006	9741.59403578288	14906.7041987196	21670.7854258008	3807.68876825932	8329.73666333726	7210.77620875736	2477.78464846235
"PWY0-1061"	898.177453058097	2131.43357850842	481.409546777229	219.462180995004	332.269896426178	102.54316866737	357.197957845869	575.796473845307	832.391940992696	317.302437051855	727.045984849628	1429.5186912043	229.137191294524	72.9107332668347	278.776290491348	3520.04652129213	4056.37615718319	396.874711095899	117.086054443014	2802.71401112457	840.564406718884	318.675488068546	629.878687158235	707.554043512551	188.685361845177	48.4177898443218	29.8778313739228	3388.82502366197	457.180482898518	442.575060641155	297.942230747661	861.514011279432	943.378255062508
"PWY0-1241"	1273.5041732733	1.67	266.850646291205	67.1417895847283	1009.97954173421	225.335349288426	589.552575338437	223.89560141444	109.440564688651	796.322441792904	461.161524500908	134.719016199212	665.959301916123	28	48.4957162928975	403.406004125083	15.9447252271333	274.324519026648	435.15590804444	7.89473684210526	18.680425333245	1091.14420062696	989.05416929234	604.298684330977	150.867150593324	253.905037438706	163.808415990204	217.83998455003	0	111.688482818664	188.25027023248	644.587538521349	2023.11388874457
"PWY0-1261"	3513.0035362384	9.37259919581021	99.3424272158216	259.572295123303	1861.91913463567	338.206215983331	1806.19525762643	3654.69333175189	949.056522596836	715.564006109163	878.690789463681	1384.14753689052	1875.40517044059	0	490.275305947149	9.93347807473521	322.535657047517	355.236023760164	972.376596678143	149.087619961039	593.940280096294	459.639671084106	748.540405779143	1162.54429195792	728.419841904903	1702.29464138873	2429.56414742156	4593.58311179361	214.924395159578	1702.14606659683	732.397523846207	1538.30959771638	320.178737458817
"PWY0-1277"	0	0	9.79025615783759	0	7.10314456191197	0	0	0	7.24136179246902	0	0	0	0	0	0	0.973696155380822	0	0	0	0	0	0	0	2.35262561955187	0	0	0	177.420676515525	0	0	0	1.45606288272121	0
"PWY0-1296"	10235.5968636402	12611.7594034992	11495.5255761982	14382.4107914252	8809.94734666026	5371.78677291453	18047.1406043572	12782.576604838	16011.1928663542	13504.0012986018	9154.66229307943	14767.8279246963	6465.11644297066	13830.4145731526	16778.3128001847	8934.65724966827	24028.7601911017	7056.71451287705	7570.2251280169	22517.0149665684	30324.8502457944	11007.2552849064	11241.4847752382	9736.6330241131	19096.4088253328	4636.78748364662	4703.33273492401	20123.2385897209	21740.280248342	5465.21934250169	20170.7005859056	10977.2103463048	18635.1680169765
"PWY0-1297"	11393.4498285515	9043.5469063391	12551.3800704646	14251.0319238633	9508.8057540554	5423.74765823141	19022.5054859356	14772.6517031045	15112.079541797	12525.0634129439	8962.57471289954	14567.3516151521	7219.82555058643	16098.9383990706	18222.3226315584	10400.8441208464	24186.8649343059	8868.1147733555	8130.14369396946	22335.5792749389	32898.6424281544	11407.3721274509	10715.0980415834	9455.90131840327	16545.5067038158	5554.5019757966	6100.89439215772	19720.4182807521	24032.0934593449	5203.65304847529	19048.2724723462	11108.8761608919	17916.747185937
"PWY0-1298"	9560.78902683505	11017.6692404024	13152.4044146836	13937.5295871709	7952.60784122481	5151.4639555247	20212.5378522546	15683.290117728	14896.1993003503	12474.8686825414	8878.87414135588	15692.5441946191	6383.34035165693	19553.5515377969	21689.9927723542	9983.59791758566	23697.1516478842	7466.40568954352	8186.55946223442	21978.7726371807	29383.1952712793	11122.1242544816	9798.55616987598	8893.50834524084	14152.4564607509	5387.33229747016	5201.06343436787	21115.2148556563	25602.4584155717	4573.63151316116	18343.3769872292	10814.6401198341	17197.5508541208
"PWY0-1319"	19094.6821839494	17661.5852554102	16684.3218533634	17384.0896002844	15251.1892775779	7299.67552669648	24130.2013143734	24084.8422091308	17759.6742231153	15117.9850619982	10709.6885465669	21690.7340217251	11953.9658388941	24429.125076561	22669.4197244839	17326.8354635281	27689.3762170809	17096.8941352621	11181.8024828614	25247.2174999959	42589.5499150044	14967.0550334377	13765.00559794	12746.4949468632	17321.072042299	9806.34700206264	13201.7618462588	19852.3662410916	31773.6645158363	7591.81546249383	23292.8359444626	14367.1094711306	22516.609136364
"PWY0-1338"	0	0.67	7.78093357271095	0	8.31641762317896	0	0	0	1.76365637160398	0	0	0	0	0	0	1.72624758220503	1.43	0	0	0	0	0	0	2.82720933803772	0	0	0	135.372595432573	0	0	0	1.76277270336235	0
"PWY0-1415"	167.192827091371	2.00972478592651	16.8379228045217	55.0359207916917	55.6593774482829	9.95532208087772	11.815983943674	3.73902213510729	69.2918132908408	27.2337878330456	53.0991071082155	308.291359845225	31.5681554524669	0	28.0298060917147	2.09227209845206	52.287133324397	22.7904540196735	38.1827548863656	19.4831310826283	0	2.22445092651508	49.55890539977	243.898124442793	23.9778554088828	27.1946231005001	0	274.696653301558	6.87734658218787	44.4211523030631	87.1147569658079	239.806235453225	52.0423862219011
"PWY0-1479"	2189.66138849609	0	159.591130854996	236.877037894213	1260.25089989117	208.010237827247	767.361039891826	861.805052393062	290.110524033315	694.511999317608	748.422525598618	1209.72329224998	1003.76892564379	48.3089841590211	105.649472929723	2093.15518551706	132.220781448294	427.865840538987	405.899268753882	29.972669265832	119.593546896614	773.13936826656	1152.29930742697	774.547281396804	228.151305731871	492.977289274872	551.57804435244	438.004140721366	28.0334740267941	535.155759834693	430.394752903977	855.360754793519	2045.30104884877
"PWY0-1533"	19.507498114999	1266.05538461538	12.6305978122615	133.922954182813	6.09260352493474	0	0	0	186.591042787175	0	0	1299.69230769231	21.2580876274456	0	12.6741937465446	1.26186794854563	2.52787497286738	0	0	10.2181340341656	0	0	14.1935156690053	28.9795359730021	0	0	0	205.899105750633	0	0	44.4725754815627	1.26197297637432	0
"PWY0-1586"	16332.4067302239	10243.2155129158	17549.0318986151	16766.0877074627	13595.0731937142	6680.35964528678	22967.5684563725	27408.8176076961	17538.7573089473	13788.4080581756	10025.3417411233	16717.1482006668	11515.103687877	26280.4282751749	25328.9770791098	17466.5780755728	27829.3997544992	18513.2765160945	10964.8206248613	24276.0020675116	43802.6966406329	14495.9895327103	11260.8034104398	11411.6506278408	6307.85690915369	10105.0709252069	13392.9639605462	22368.5514446367	34016.6146722081	5994.44639747362	22247.7044765616	13333.0447296228	18792.9619537639
"PWY0-162"	13301.6245232967	14920.1852518384	13365.7353918379	16151.6449446758	9926.73650802839	6403.21288133124	22065.2510063498	18427.7164340239	16333.3527026036	14091.5207491454	10046.8206382835	18011.1425880937	8680.13681917502	20624.9921194577	20792.8740824607	13061.8532532362	26439.5973039723	10493.3066718228	9168.50499993866	24284.3521028242	26341.3329161006	13509.6521037872	12399.6031443993	10990.3896560063	7940.92983765722	7108.89935168862	7329.07890004526	18894.5442392104	28869.6616511267	5379.58984263872	21507.3174732959	13085.8674572842	21967.722686612
"PWY0-166"	12310.1994693771	10902.5691368597	12691.9482465029	14780.7514951151	9440.82214067269	5714.99334074359	19993.4813326757	18138.4530533754	15011.4766700992	12369.1826766166	9105.62150933069	15925.6276134499	8172.27506050597	19509.5702691739	19524.7091990133	12277.3608083863	24867.4678087782	10355.0500845108	8528.09061609385	22899.9907916091	26713.7711290182	12415.8217601884	11189.3089011448	9735.05931517273	7952.47299353351	6858.24180241833	7260.98737585685	17808.0517162273	27537.3091118038	4976.10825400382	19056.3215430184	11805.1136080636	19901.507589547
"PWY0-321"	0	2.0075076015342	11.1487693975862	0	6.31301706429176	0	0	0	42.7524244761052	0	0	0	0	0	7.26030170302172	1.40643040079212	0	0	0	0	0	0	0	1.8531468687679	0	0	0	179.53016929286	0	10.7822473591402	15.8440133949507	1.2690830203343	0
"PWY0-41"	0	2605.36079187342	44.3139059110326	224.464131836619	6.7451850480507	0	0	2.94834804977823	863.699690517132	0	0	2229.90502633527	0	2.62268041237113	31.1828193832599	1.41464906587469	66.1883102080383	0	27.3135189651036	71.5929161244978	6.64935448082141	1.78636754089719	0	31.0126761276119	0	0	0	364.897968520716	3.32882822002973	0	280.661060451045	14.5235894789545	0
"PWY0-42"	0	1.67343552202294	7.14	0	4.09688269604666	0	0	0	52.3425411215783	0	0	0	0	0	8.20212710494761	0.71	1.50481189851269	0	0	0	0	0	0	7.59947674278078	0	0	0	129.71	0	9.5850622406639	17.5547652349169	1.09274932614555	0
"PWY0-781"	6628.9926475247	491.179900265873	1969.59841969897	3480.54751572589	5184.06423838609	2107.98537753316	4957.93078399763	3540.55625817866	5366.9413781671	5312.23145846527	3170.18820514682	8005.7130215269	3917.26367051215	279.414936952135	792.428603543852	5444.52305475983	1437.12050409681	2722.16165229822	2628.087590169	590.993617211586	1692.29807434251	4913.13109755706	3557.96964972916	4438.07527876947	2493.24105520395	1888.65268581888	2005.13854694844	3341.34871374278	185.613820477883	3389.65971242408	4334.09462857345	4026.99105274939	2793.92065696622
"PWY0-845"	526.562499007554	6.37221430905884	54.5971978531281	337.546423091831	347.008885455159	54.6164779434102	388.22571784306	47.8963939333156	746.842879889779	422.063761284215	209.128246767083	1573.28516046428	259.894579798308	0	38.0241402495703	94.491061101345	52.1227027083108	296.064703962063	138.538080513287	21.2335130323862	55.0402008568274	70.4493057559071	307.992708075479	810.161887457716	489.500271559167	216.872904954838	113.682074859478	403.662296675202	0	232.003096650987	841.320055665728	875.135999299191	130.400203202524
"PWY0-862"	59.8389257990219	236.545815041925	401.335777841595	0	194.014817308969	37.9604439108571	241.448179318923	469.997301148924	680.692114481287	0	542.667470953465	0	0	73.3410605917135	282.782109712665	2.12975353467057	3782.42596727299	56.7739958432081	117.619029022155	2746.07798381373	845.050780161107	44.9058797263859	0	28.8752173183703	77.7654808642191	62.6243294819421	0	2608.60098437651	439.996103072257	127.349577586674	118.698689973639	2.12978197695191	0
"PWY1G-0"	0	662.25	0	36.9784422809458	0	0	0	0	10.2865951130395	0	0	463.047775472568	0	0	0	0	30.2839697585824	0	0	1.86068702290076	0	0	0	0	0	1.56192861844511	0	1.24909288824383	0	0	2.49918783704762	0	0
"PWY490-3"	951.448918489552	0	46.82821412522	300.509939706146	395.872903138013	83.7213204104363	22.8675812477976	57.2076353310561	293.647956549304	208.406347543353	68.8562057155283	638.338025470816	348.299126953727	0	9.74843502211835	276.575426083756	123.543624173284	170.806906297122	14.9935392169531	46.4676931352115	170.742446062176	93.5654789085012	579.427724606189	124.912022087671	487.387384680175	11.6203494119256	46.3258298732617	5.6244073682303	14.2475711389407	1077.26814789688	951.473350015085	94.0694645203046	243.274561390366
"PWY4FS-7"	17375.4136149832	16150.4294146453	15709.0937945911	16322.5406913071	13726.7619580204	6499.26083081164	22271.0167009147	22111.4907825206	16579.9817882196	13490.1327692942	9921.60159458114	20091.2884426204	10709.5630722095	23315.7009165911	21501.4100489183	16751.0532655909	26422.1880949171	15716.2845684142	10144.4587897426	24078.6417726805	40592.2540689534	13815.3748364371	12577.4942542641	11280.2337174732	16083.7526333976	8880.24291595996	11856.8959727012	18848.9148652811	30325.9525505364	6439.85887069112	21415.7913037183	13083.2062957298	21327.4993835269
"PWY4FS-8"	17375.4136149832	16150.4294146453	15709.0937945911	16322.5406913071	13726.7619580204	6499.26083081164	22271.0167009147	22111.4907825206	16579.9817882196	13490.1327692942	9921.60159458114	20091.2884426204	10709.5630722095	23315.7009165911	21501.4100489183	16751.0532655909	26422.1880949171	15716.2845684142	10144.4587897426	24078.6417726805	40592.2540689534	13815.3748364371	12577.4942542641	11280.2337174732	16083.7526333976	8880.24291595996	11856.8959727012	18848.9148652811	30325.9525505364	6439.85887069112	21415.7913037183	13083.2062957298	21327.4993835269
"PWYG-321"	0	4.8716298949686	25.6482815343488	0	41.3145169559217	45.1854086458067	0	30.6329561731941	161.13604901725	0	170.556113388461	0	0	0	25.0460908605108	2.5814098241802	60.6170825353816	0	0	28.6261251683396	191.229787303791	0	0	34.9398634631034	93.608597170108	75.0358707883571	0	453.24307270543	0	85.9299205698834	142.945344666283	2.58123412317395	0
"PYRIDNUCSAL-PWY"	2196.97623131529	1030.50690761435	314.614187978774	1923.78960990463	2530.49369800291	1082.8235569695	1009.50839742874	1126.00636109668	2384.16061941688	1792.6285590525	485.46701655904	1683.84835938517	760.997533794506	0	118.697755685948	4115.90300501829	332.979092436847	679.692835658043	258.494321349807	47.5613348469597	170.626067925944	594.177842786295	986.826469251862	2446.17319045456	3209.46706025886	508.331800739873	727.60278906236	589.46173661783	59.8337230349298	811.925898273953	4544.56334522642	1866.45637229713	1304.646072368
"PYRIDNUCSYN-PWY"	5942.69183496677	8794.98467325948	1498.93285312211	2359.12316333113	4424.46865572875	2183.61132700411	3640.47807689379	2891.78838851159	2251.88235883762	4753.84224402484	2282.28330871348	6531.79156689914	3547.08933697847	90.2637916135771	594.190197462772	3756.93585185608	380.331715966104	3123.31891892729	2525.46144584378	144.203413852881	562.913283826695	3672.2807514304	4363.78229577735	4282.00309806027	2738.04720950484	1671.30415227012	2347.92826780098	934.456334157759	18.1742543376661	3627.52247667893	4748.37230457327	3263.62946519489	4726.78445541078
"PYRIDOXSYN-PWY"	422.744411894709	2.73379209939499	43.118331473824	247.60868087014	274.212372151619	43.3039253068022	302.206195847707	37.9903807169796	537.925823630804	331.671997853519	163.0916555023	905.177899247981	205.58294981901	0	29.8187707292688	74.7244959521716	38.8192362252591	231.867926286265	109.551801555365	16.0652539588091	41.9526665848604	55.8803981988241	242.262467797793	629.229643393141	378.335567482722	169.233346475741	90.0402046432654	291.254001076137	0	186.038656265634	629.757239185787	658.746933102033	102.742559154949
"REDCITCYC"	0	11377.2788384875	108.588240665437	1473.01612955938	11.9789207432997	10.4387232291386	0	8.68192569859224	1287.95732628203	0	293.036557742059	8408.95205015053	0	12.8939194324932	39.6421902824418	2.48411631759939	251.859188854757	0	94.2157432314319	154.951930032133	0	5.24344061952689	0	164.960027999499	0	8.6753724880733	0	524.318185176362	13.8506438265288	150.143492086004	376.779304776272	51.7605826591496	0
"RHAMCAT-PWY"	141.255002419641	171.013986013986	329.808229334039	38.0922254875768	249.809044825441	67.6417077407728	0	6.79314707120288	637.97792191914	54.080053776704	452.247896858978	0	42.3713118016032	0	208.045717457406	1.38381200318643	2801.17638687868	50.3217021276596	0	15.2358208955224	37.3400869577488	39.7256986113492	13.7924148370432	433.530895971584	231.155585465612	25.8526660109845	12.417586855951	512.709256415352	0	92.3856837219422	301.135878253532	295.887919152858	0
"RIBOSYN2-PWY"	10121.8852101748	10602.3348703109	10963.7992428171	4211.60978738271	9287.65636434199	3935.8893568757	12933.7137949867	13365.9675188774	6636.19159212213	9898.22885830308	5253.20440694214	15189.6624902012	8547.73106944881	14937.8853358262	16536.3305883805	10187.7710121755	3156.28835129097	10316.9911233925	8225.61210695966	949.674824966588	17056.2287492906	9155.50523358247	5535.81652240312	7327.93884406695	3306.13415137281	6425.68169848328	8619.52252081876	12277.4400802719	13551.2501045824	5627.06446951447	6164.65959607631	6778.58622376175	5276.10836065017
"RUMP-PWY"	2131.41364295476	9093.04894521386	171.991995961656	1399.96302620012	485.003115270862	282.626222811118	703.296345996332	213.905587034769	1038.34396998131	553.717882153521	186.550644444828	7873.77771532378	906.940071684199	5.99903761400564	4.49943301980306	783.777789439629	345.463239891561	459.498661404022	167.005541161139	247.158575686176	352.157807106904	188.021721981425	1138.66377494951	521.171646831611	1089.43254968189	17.2282603567806	54.5858239232123	126.966577759938	7.49875408043451	1835.09488452444	1848.8263197049	412.116534313836	600.906986402461
"SALVADEHYPOX-PWY"	608.475305421907	6.68947056493992	195.838451851808	431.225197398158	493.951025682982	142.112706801563	52.3605664112779	82.1829803539674	925.942030583353	506.511625592001	54.6767446586655	0	589.533656411659	0	74.6362032202572	392.541395897842	16.7792437403053	507.509797847714	0	149.417082951087	105.983761742152	252.666351403487	452.257077504035	1424.1449811223	1388.21426576964	0	19.9626653498415	905.036344010918	0	74.2198382024277	3032.68459567723	1085.08804624475	543.76956043666
"SER-GLYSYN-PWY"	7074.29557192283	9709.04901739682	3132.92469203171	4932.5804082252	5402.86151401794	3563.09542470621	9976.24195261694	5589.60046596329	7440.09602909092	8198.55599073989	4468.24590455802	7874.60123264788	4032.19350149139	4023.38088649128	5352.00239737779	6330.31974931756	3049.26243229299	4615.72159509143	3347.94008702033	854.738062980321	4561.90623004612	6317.16805329344	6097.00421037415	6829.23481134884	4505.49606629204	2688.07722941767	2979.17231140354	6404.51745883098	7755.03655894489	4569.83640537681	11401.2481211401	6348.54298260258	8073.04186213895
"SO4ASSIM-PWY"	1191.53298361047	8932.33171671125	286.934544129258	512.414948518647	981.910092878041	214.844227265791	507.757000020132	184.506270524349	427.24635890407	790.960055982317	505.763314564423	4571.52890337738	617.264462295286	33.2203389830508	46.6988317363126	458.400887160937	103.095846095813	292.287551889644	419.853659744789	73.5295199891421	45.7072463406417	1099.02858393234	1012.64490950124	650.405796889667	310.245581058625	188.948335292594	120.875400000803	291.189984348007	25.0729411764706	75.3507390559512	447.978186740935	658.157764980497	2060.37884502248
"SULFATE-CYS-PWY"	2175.93400599886	9041.20993963817	565.127225315197	954.895151426878	1790.79045295832	439.735291918651	1014.57279482292	390.815901558518	855.350680541616	1527.27485112076	953.502616235827	5447.17128049107	1145.75138263473	60.5219673786056	100.225252752948	916.1520522238	220.66558226956	591.259262376972	803.591754874345	137.558402880824	97.9710773404813	1901.18565221543	1872.16652034332	1268.44455448196	632.174435873845	380.0143153122	256.012919372911	563.764771888793	49.0969977735563	165.706931248021	925.465271020543	1245.32860640752	3240.79526365529
"TCA"	3687.12906005481	11955.1655500384	607.455901212476	1518.44329060341	2695.68069446158	714.541829563837	1620.50601838714	769.479309628155	1700.17178502188	2144.13233776191	1173.65538630303	8519.42744975721	1766.62622106903	47.0237128384106	127.84023646458	3581.73657811756	314.820678926058	1068.22551121037	963.998026265148	142.340225744484	128.280968252234	2014.75342123686	2350.5194090264	2132.63142075893	1342.59816619191	636.837795609412	451.471506535921	836.95210415764	31.7974182879128	905.770757036016	2383.41029612357	1896.82611533197	2898.6943698464
"TCA-GLYOX-BYPASS"	0	3.01436199264061	124.723814436939	144.038806823849	15.3442125805302	6.68047409542636	0	11.0321497845543	306.722419382651	0	174.355980821739	385.005443623257	0	13.5683270127035	25.0721761468791	3.18997830388582	10.5856188853505	0	113.889177988639	42.59747494056	0	6.73025475133766	0	117.04098369094	0	5.57217343532862	0	449.855850030593	0	92.5488892174248	308.376357408819	3.18756405612857	0
"TEICHOICACID-PWY"	2142.13883840085	15884.3785242681	2454.14596795841	4067.81279568949	2465.88907013812	2131.29452003373	7605.11377350393	10674.0099477831	2606.55399742558	2499.44269191128	2451.57271151014	12404.8731428448	1385.84363421153	4275.42577336217	5079.87082726554	3331.97808696834	4227.76291206032	3589.42186414337	1752.39721567841	1289.51273336007	14125.5778557348	4973.55427684737	2566.12016022104	3357.93533308427	921.666116905659	2457.20146960412	1875.50374020469	3060.98808386556	13427.6891931615	2118.52383012449	1353.06417515347	3745.47165756445	426.659270084268
"THISYN-PWY"	5406.18760042312	209.228537119892	1545.79341441384	1249.82495095213	4230.96433727639	2048.36290855858	3660.77911509759	3236.25796000216	1913.16785393298	4682.65261175955	2173.54609209097	2323.72434171801	3419.33407760633	94.2780528973605	682.567520255436	3537.64605358282	318.713693182271	2860.76392010893	2676.85879150552	118.136268148723	444.05885528077	3602.17226060959	3720.90673836081	4034.73807298368	1923.02681082715	1768.15450731235	2486.82367847397	1095.38801405624	0	3463.34091196461	3327.35214764562	3012.71173097607	3566.05248691896
"THREOCAT-PWY"	0	0	0	0	0	0	0	0	4.33564236054079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418.886491368602	0	0	0	0	0
"THRESYN-PWY"	8724.92515589414	14040.9956129939	6640.70649100655	14081.8548299834	10048.2558999687	4881.62319817762	10240.809879633	17044.1325353207	13620.5960352106	9131.03270532791	7108.45609615998	12302.6871076346	6469.98632614855	6175.15327320741	8452.8557551511	9361.62329900598	23264.6738215394	10811.2113080155	5225.47076345187	21757.6021232434	31799.9714761897	9216.55792728114	10751.8907199822	8557.03779999135	14591.2179369672	5418.96369270649	6329.45352253295	11131.4038663289	21361.4734828598	6068.76974408433	18628.8280471562	9880.46759216533	18701.4859051925
"TRNA-CHARGING-PWY"	14652.5476249666	7387.06827657496	9604.130472596	9301.75059136812	12012.5291636078	5435.12685772782	13331.5076743951	12180.541600396	11240.3364319511	11391.8329061014	6728.01061676662	11678.164083442	8787.55394768445	621.461696477657	3812.0638311481	13881.3418919322	3625.35119224271	10234.8258061178	7610.54090573206	2492.45146747978	30458.1606623821	10092.7060869098	10880.0812919134	9927.25872755198	15339.5325467829	5779.3332172764	7936.5654928124	6686.73438139918	368.58446556348	6904.83106982601	15836.5816501633	9690.61844085331	14646.3452564145
"TRPSYN-PWY"	4386.36027311413	11213.0592307855	1368.24107846308	2264.95027514291	4096.89303112305	2106.14098973763	2993.31803988654	2482.43188443723	3335.12325466334	4323.07655840562	2221.63880741782	7269.83538187876	2755.14431395884	114.333633204686	659.755373049923	3447.92633194499	2299.60191246371	2443.66140582358	2088.78170349786	1540.78578491189	707.494461565684	3198.42976696293	3810.06572597712	3927.66320901635	2260.04696782784	1343.7796288532	1779.32207453147	2312.64605589114	265.661827999711	2828.7097085349	5040.91112017178	2999.74012003632	4225.96946448348
